Compound_ID	YM_A2	YM_A5	YM_A6	YM_A7	YM_A8	YM_A9	YM_A10	YM_A11	YM_A13	YM_A14	YM_A16	YM_A17	YM_A18	YM_A19	YM_A23	YM_A24	YM_A25	YM_A26	YM_A27	YM_A29	YM_A30	YM_B1	YM_B2	YM_B3	YM_B4	YM_B5	YM_B6	YM_B7	YM_B8	YM_B9	YM_B10	YM_B11	YM_B12	YM_B15	YM_B17	YM_B19	YM_B20	YM_B21	YM_B24	YM_B26	YM_B28	YM_B30	YM_B31	YM_B32	YM_B33	YM_B34	YM_B35	YM_B36	YM_B37	YM_B38	YM_B41	YM_B42	YM_B43	YM_B44	YM_B46	YM_B48	YM_B50	YM_B52	YM_B53	YM_B54	YM_B55	YM_B56	YM_B57	YM_B59	YM_B61	YM_B63	YM_B64	YM_B65	YM_B66	YM_B67	YM_B68	YM_B69	YM_B71	YM_B72	NC_B2	NC_B3	NC_B4	NC_B5	NC_B6	NC_B7	NC_B8	NC_B9	NC_B10	NC_B11	NC_B12	NC_B13	NC_B14	NC_B15	NC_B17	NC_B18	NC_B19	NC_B20	NC_B21	NC_B22	NC_B23	NC_B24	NC_B25	NC_B26	NC_B27	NC_B28	NC_B29	NC_B30	NC_B31	NC_B32	NC_B33	NC_B34	NC_B35	NC_B36	NC_B37	NC_B38	NC_B39	NC_B40	NC_B41	NC_B42	NC_B43	NC_B44	NC_B45	NC_B46	NC_B47	NC_B48	NC_B49	NC_B50	NC_B51	NC_B52	NC_B53	NC_B54	NC_B55	NC_B56	NC_B57	NC_B58	NC_B59	NC_B60	NC_B61	NC_B62	NC_B63	NC_B64	NC_B65	NC_B66	NC_B67	NC_B68	NC_B69	NC_B70	NC_B71	NC_B72	NC_B73	NC_B74	NC_B75	NC_B76	NC_B77	NC_B78	NC_A1	NC_A2	NC_A3	NC_A4	NC_A5	NC_A6	NC_A7	NC_A8	NC_A9	NC_A10	NC_A11	NC_A12	NC_A13	NC_A14	NC_A15	NC_A16	NC_A17	NC_A18	NC_A19	NC_A20	NC_A21	NC_A22	NC_A23	NC_A24	NC_A25	NC_A26	NC_A27	NC_A28	NC_A29	NC_A30
Com_3553_neg	2494879.043	876064.1889	1239733.778	521595.8272	1624558.42	485904.1981	6342017.746	578389.7385	2544391.522	1405822.798	711560.8139	444540.1075	1621234.358	315368.4138	503470.9886	1352684.623	605991.4295	694546.0133	5391590.325	344182.358	420974.4565	2109568.071	2421189.679	560372.1845	1429505.426	1581057.224	1869318.685	4413805.063	7420454.207	1727673.065	19999203.2	868446.7533	672561.7879	855412.2228	837991.164	1435621.21	526700.6524	17121558.53	1763124.107	1587275.995	1122005.691	1781736.867	6190716.978	2037732.302	298598.3269	652827.8422	4174336.999	286594.9634	300147.6045	2719162.537	921545.2775	795810.533	754143.377	1180361.833	843512.4462	1356575.865	3547112.383	646364.5479	479685.674	2719973.982	389946.6875	635447.4425	1499706.199	484095.1423	704587.1877	1744855.086	559023.8733	433602.1976	396803.1565	5800332.098	253043.1521	858285.1416	543168.4588	1649762.622	1025762.632	538460.2972	2504444.242	1490437.982	2062387.7	641213.3177	23336108.21	937180.2773	551592.4243	2152940.826	372070.4199	7824810.07	1882503.745	127349.3258	516786.2683	2460454.261	2879262.818	1536061.253	1226697.962	1206964.637	2843298.453	856087.3549	1088512.55	692032.8094	1314735.625	1469623.497	1187536.772	1675015.02	4635085.278	817222.0379	7037365.808	1569119.192	10201830.08	1351703.478	3201730.843	462415.4447	820407.8696	1357194.623	706763.6259	1600091.637	807499.8826	1669472.385	2003150.879	1570872.642	5691191.399	719366.2091	331442.1784	1166865.621	1203717.026	1005526.088	475429.1417	1305381.931	6134353.806	489969.2513	1879942.296	844127.535	547378.5183	1330954.908	1694533.321	652344.3801	821640.7274	346128.2971	4327086.765	317117.8446	870854.2556	929574.0666	10883778.82	1088650.775	407125.2371	2637644.467	6400076.76	3334032.752	1757264.843	577356.0385	2145995.472	3587348.131	539921.5823	462403.7085	652273.9454	1335013.9	365678.5905	795615.9738	2963483.983	277403.4393	3074308.15	12290804.81	1312631.58	1013804.918	519837.3266	762596.8118	9356910.574	1435499.667	64310955.21	1399204.555	1730699.695	2553099.918	14741446.71	757713.1049	827369.1114	965246.6869	1799065.95	1119049.518	7204218.284	516652.8246	1285550.014	710138.7255
Com_3558_neg	3443388.927	334968.7091	7833808.537	548461.7307	669700.9044	9757266.903	1554832.77	9626375.169	1754852.763	2453090.629	1522593.979	16575739.29	4515208.264	4344430.729	61595502.68	1270038.039	2786787.503	556197.5942	3140825.722	2121687.5	2252251.803	10965286.27	2371840.55	1097123.622	1218858.369	2712084.104	5783673.998	6012499.529	710681.5301	1636881.496	1836493.864	1047042.162	7284726.604	7523260.08	455165.675	3380730.142	836018.7664	1081211.642	2227764.802	1142508.064	2720778.917	2028981.586	1136322.899	9879598.868	1338802.516	1789046.741	2939837.214	696742.4135	26786648.52	3654346.352	2403739.897	7764871.709	1403462.137	2374268.884	6305322.918	2177362.412	5844359.331	1618537.492	6800153.001	5294549.536	9820554.181	2018641.035	7039385.662	2738196.446	2853660.766	806809.6486	32974735.59	1957148.544	864507.9042	934415.1148	1208461.287	946161.5231	3039079.06	18715626.4	8547503.549	3731247.31	6492142.744	3502382.562	18743444.77	14708639.88	3117879.679	8395850.883	1753474.357	7224849.92	1996759.394	26029903.28	2392690.619	5848669.586	2843003.839	10490287.82	3142488.605	8135039.865	4361678.624	6583105.97	4457338.009	3401501.893	12682490.93	8539429.949	7122060.382	22648960.09	1976317.237	5856361.424	6162074.956	2522808.785	16019986.27	22626721.82	5064967.995	3134189.37	6509435.548	32904184.37	14600299.92	4703099.865	3979342.54	8119132.001	5255941.668	10520281.54	6816180.475	3843736.682	2876537.602	30821955.8	2334473.31	1698718.5	2895480.638	5948226.188	3135134.527	3369375.231	11360039.93	2916333.633	20495210.34	6038246.99	4896166.895	15375684.03	24846567.71	26305027.71	2156789.924	5841945.164	1277716.573	4183013.464	19022950.6	3328854.364	7874754.647	5704727.472	3052541.923	15127642.89	13444586.45	1052287.338	5764815.153	10528288.46	30553164.58	7563425.316	1394428.925	933103.726	10796838.78	15007246.32	5448968.661	2321534.746	15605189.93	14652099.05	3342914.394	4580424.971	14866820.69	2423631.439	3755685.723	10736056.5	16884753.42	12817592.31	5112930.492	4510784.301	7188726.511	9481225.184	16950913.07	6357941.175	6266404.132	1856443.365	1971457.375	5093656.151	4688664.082	19841838.32	4612580.518	8875274.743
Com_3586_neg	5654499.324	12378388.42	5445544.648	5141383.911	8577138.377	3914922.287	7284689.892	4681963.792	4383158.961	5095540.862	7589925.63	5113151.472	5968657.554	5689513.413	6374542.716	7094775.526	33209669.89	6083960.726	5853542.84	9340357.561	4492258.288	2093809.117	2924958.1	4947029.964	3465947.363	6895374.209	9701769.971	6846845.496	7887445.197	3971363.124	9470507.532	5793448.431	4419136.161	4599684.149	6890506.935	4837613.39	5529027.592	8290832.325	4902342.294	6942264.929	6268023.435	5101801.944	6369092.69	7089799.04	18123652.7	5994082.054	3922661.331	7020193.76	4581117.933	8104890.737	6132323.347	7727154.783	5693283.361	30491072.98	7848756.848	6101069.586	4543947.509	8960580.892	6044178.555	2862550.644	5088886.647	10723394.64	7336079.232	10330677.56	32586615.28	2759280.837	6181159.752	3993772.718	4006492.247	9454304.13	21273089.97	8790239.163	9850696.787	7837895.564	5527721.188	4152452.899	5092821.48	3437239.889	3398046.786	2954211.475	3218441.368	4860359.058	4968167.541	5233182.789	5491489.721	4617489.545	6072592.726	2438801.045	5829655.317	5457045.332	3758248.144	2141738.152	3337662.401	5391918.916	4651149.865	11384068.47	6626797.304	2771430.416	4543567.362	4136832.47	6529274.357	5147999.587	5034473.087	4408339.681	11141094.15	6922288.37	5358003.499	7610601.455	3467510.27	4520268.06	3630882.35	4052689.453	4653865.915	4111038.698	4961339.963	4495963.412	5945641.87	5917171.124	5005925.241	5306654.577	3627481.315	4708780.299	4411684.115	5114150.392	3842554.936	4582149.93	7788718.022	14097429.18	5526237.216	9863124.307	3991201.691	4987439.453	4762922.833	8919505.153	2604124.958	4818821.02	5674204.379	3308647.56	5511846.775	4698189.211	11284101.15	4726052.366	3495122.083	3762085.445	5877365.259	3399077.394	4176063.728	4590151.162	3834146.251	8992873.901	4022275.043	9107105.752	4257835.641	4715985.908	3171055.277	3957161.047	3877031.349	2465281.923	3201637.427	8445670.83	5145739.997	3251085.475	3061967.751	3136927.522	3313200.088	17760232.73	2779378.825	3552190.437	3415136.08	4195996.184	4737769.026	4009690.127	8585620.712	4782167.764	4061487.257	3129771.548	4400438.056	3876250.397	3135937.787	7066287.414
Com_358_neg	210580.7394	238265.4504	232532.3789	162473.5513	223172.9168	286566.4939	297561.6308	237341.7774	280217.3114	286316.8434	298421.6618	217787.1172	268644.0874	252085.2153	343655.5968	268308.5321	732072.9431	203721.6043	268769.012	160394.3782	325988.4222	234777.5061	197753.8592	164053.2553	194492.2094	285874.4038	218919.3143	347379.8385	158076.0669	224589.0948	278640.4881	177520.6089	276886.2411	261478.1968	212062.0571	169436.6099	234630.9137	199199.423	186379.9674	297595.3689	231739.9624	215572.1542	176366.2211	338778718.8	264831.1757	428634503.2	189816.147	242925.7553	262465.5028	227815.3346	285479.2979	225288.0787	90347.54943	676374.6482	226926.9654	314678.471	294155.9182	279140.3651	248612.4961	323714.8492	275264.7797	261248.1921	543085.2107	249715.4266	711899.041	218237.1159	191713.1261	291475.2342	253374.4584	346093.7339	259560.6745	213136.0081	255369.5156	255529.5052	275063.4728	220304.8754	342894.8245	254312.8581	334866.2556	265143.2517	170539.4454	229659.3356	241406.8283	273613.0078	194134.4386	393192.6974	314827.2396	194483.5629	215624.4025	263317.7588	227892.2903	241884.5575	240302.3316	203567.8679	203213.0886	217631.6369	336653.2156	207402.3008	417299.4472	248867.4055	243950.45	319105.4046	226247.6854	218007.9125	230951.9281	335800.5392	264571.4925	289064.2071	283313.6805	199483.2258	260761.636	277010.2068	322169.3248	174939.6909	210173.6576	307743.2685	253106.9675	257286.1072	303851.2958	267921.3405	254743.5754	265481.7896	170731.791	311953.0545	219576.2491	277222.6356	209870.6703	300583.4876	427991.8027	288463.2615	198918.3753	213092.7739	214794.2702	217568.8663	290145.7819	294507.132	233079.7164	264045.7402	208600.5498	320557.6426	259225.358	237369.7803	208136.8413	332577.0497	297867.7647	213523.4422	295939.875	245283.2181	303489.3711	258595.769	265972.3524	114017.3523	202356.404	248853.786	252703.1486	317132.5388	198526.423	218142.8895	247186.6611	215871.1901	269418.3123	209751.4456	297174.733	214604.5478	247565.2209	247601.3976	254028.4065	289647.548	256032.9731	310016.5562	207679.5978	236600.1444	234415.7348	206268.7675	236375.7718	325259.215	225020.0133	298489.6239	236591.5112	188506.243
Com_3603_neg	6495414.626	4109542.041	9770953.644	20702258.6	8334800.223	7244243.488	6371092.087	5177837.15	10546103.62	6118651.351	6835214.949	6326120.538	6980597.53	5524555.933	12977753.46	43064549.7	3721378.267	10148811.56	12285709.4	3680019.978	8060352.493	9046975.447	10776829.89	5720112.767	9077895.121	5199209.419	13155677.46	7616200.974	8065447.667	19227478.95	68393656.9	7634507.558	12492599.72	27885923.24	4843399.484	8430476.915	18294287.42	12011558.55	5756164.563	6940209.229	6942382.735	5643592.342	7517918.788	8133541.894	9948747.695	32423256.71	6584442.696	7708180.592	10152204.38	15202903.11	6144313.944	8240960.473	2847976.801	3944352.411	7785969.914	10638269.46	5599848.077	6840981.223	8156229.91	5895660.18	13917376.93	7990625.537	8036119.214	7999666.887	4635803.543	9881596.647	6770726.439	16333966.25	9057214.884	6362254.95	6134584.828	12826134.31	7060503.466	7673448.747	4120150.786	4912270.958	5275869.628	5247455.76	4736072.548	4737871.26	9921736.484	5993285.443	6526609.54	4180155.822	5731048.562	5159015.15	6979944.679	4589842.54	7742530.049	6601264.613	5915194.915	6377821.031	7320012.476	8271457.223	5833024.835	9379000.679	8547008.758	6403236.052	8583825.457	12614359.09	9974629.843	13769483.98	5317532.747	5885895.371	8734876.16	6164878.087	5933867.946	6703203.539	6127119.243	7527080.862	8090958.71	3632430.599	6272815.047	8751595.109	6586151.449	4859516.297	6844841.644	6042031.816	6542449.359	7137521.32	5607504.253	5223627.572	7912386.85	5651654.889	8503417.01	7596491.221	6709344.627	7386450.187	14541557.08	10178559.84	9111501.719	6853887.788	4899495.457	15392249.78	6106534.073	5817960.485	8456383.992	6877654.225	8993693.146	12871485.26	5541869.079	5001617.391	7485779.082	8580824.325	6764438.212	14126402.7	7773377.04	6913408.623	9068314.894	8132393.033	4987762.397	4720169.06	5112705.598	5866610.461	6286161.608	7864411.451	12864441.46	6280780.498	5961259.774	11175661.14	8094625.301	7516776.514	5767310.825	8996308.767	7725354.156	8301025.144	8361716.936	4598596.279	7452086.89	7258059.822	7544997.272	4984291.576	7092047.719	6918613.067	9952127.571	11455997.56	5821867.101	6575475.607	6204601.369	7721744.129
Com_3609_neg	460194.2554	4449389.47	399920.0725	872052.2368	800852.5447	318483.0682	1671309.113	1955535.114	1283071.019	2983720.669	1223205.667	357283.5206	901552.8373	360761.382	449794.1243	893677.5146	12178671.76	445326.4156	885439.9404	478752.386	1069570.469	2812114.708	605820.5952	2377355.251	274419.463	372309.6009	6434542.634	1830597.211	758323.5932	1069686.43	4120994.657	985324.4177	328252.9563	1325190.171	415846.6299	671971.1679	696471.2672	311890.219	1058027.46	612566.5791	2428769.922	914799.1852	1230576.287	1596655.425	8732287.308	3165929.628	1646404.015	1041441.105	290008.6477	1278595.301	2559099.176	840293.5364	81723.96324	10436604.15	1032794.701	5274473.4	1296612.444	1468682.889	293141.9932	2556018.431	577919.0447	2817135.903	1199417.416	895066.0758	10924228.88	652267.8327	2036732.533	404430.6789	403632.4157	640755.5974	1264483.506	469884.684	4018312.146	912922.54	998267.8835	437531.5732	943680.0838	1503245.619	576578.9268	548401.2905	898083.7174	7013611.768	3655166.248	3787961.739	482950.4639	3208661.619	2062008.269	320878.2652	3527194.308	5707979.039	671957.0318	994673.1103	338951.7646	1761414.576	2508129.445	751024.9344	1998760.961	519473.3747	76042695.44	1250983.928	9721501.206	1944078.622	740963.7863	318950.4188	496176.9455	544033.4305	1178955.547	687385.2543	554708.0497	1814699.425	1479669.272	771943.1842	1141712.449	704031.1778	3716402.27	410320.3856	2886386.046	4680950.203	4136688.991	5352873.055	2061998.298	3489691.779	750058.7702	1108659.752	1317159.152	775020.1789	711014.9087	2193793.143	713817.6364	1969917.761	1024442.691	1390096.352	603520.6753	3228324.965	268528.2498	6332480.851	526980.7508	666897.1078	633119.3367	490144.3771	446442.3297	405937.3228	443712.3478	734269.1716	744481.7299	359854.4645	1082177.557	646460.2672	395708.2741	589884.5235	12988594.97	955091.192	402382.3566	1043311.903	376057.913	1431283.072	7687675.639	498470.9354	2982407.317	2242656.38	702071.899	4147316.438	961982.2971	1253180.249	812839.6065	962160.0099	592847.6857	517787.1965	3831362.413	512606.9836	1037907.86	825459.0216	3481088.458	2895625.243	1505008.469	2420894.454	3721881.029	688388.9377	496895.7763	7734554.773
Com_362_neg	189453693.1	178331156.6	227862209	207528643.5	164178944.6	218635303.6	277251495.1	268247898.1	190066415	296043382.7	325972011.6	140579797	305780121.3	182929187.7	353232362.4	162810884.8	175327944.4	301638572.2	211765907.5	119074665.6	101341844.4	190959784.9	201539656	144766637.1	100478967.1	127383546.8	252202140.7	74114955.07	88163843.48	220593483.2	283409099.2	188310722.3	140271311.3	287279496.3	129416940.2	164126601.5	230195744.9	228148224	156538479.8	281158650.6	185418712.1	183338868.8	181604337.1	90873026.04	248981675.5	166457042.3	124321977.2	183392733.3	885856208.7	262787557.8	380385860	491132662.7	57512025.64	183377787.5	192886934.3	340828156.7	142471660.8	209696254.8	449372228.8	169943014.2	393850863.2	145574233.1	190121544.4	227246581.6	176753789.9	293479525.5	128272061	251624800	313690251.8	387837935.4	338508626.6	286185704.9	219475466.1	184846076.5	137831555.8	122719519.1	164529733.7	222033397.2	82217577.2	161941520	96622877.06	231477127.1	140298802.3	202488540.8	89242858.13	131544242.1	281478670.5	79035436.72	172727035.5	146672255.3	287699450.3	218947341.2	140362771.4	110863873.5	211810088.7	117543818.1	131194656.4	119781278.7	166407102.2	209366321.9	189359524.8	133825552.5	115241920.4	131456766.2	130671307.3	164958804.3	240550157.8	281827472.7	214792931.6	168997578.7	300944727.8	225343082.7	189633894.4	86003990.97	122830037.2	126227044.3	163436308.7	158038839.4	261498513	318373606.3	215480449	249172400	136310354.2	239176619	179137399.6	200156422.7	167546202.9	222355463.4	123657627.3	129628686.8	165390605	122180477.1	99834578.54	109880777.7	239304572.5	232184878.3	195447143.9	183843470.7	139046561.1	131013225.5	248785651.2	135982776.6	190708489.9	143851319.7	332326056.7	135777422.8	184656588	327021787.2	194171099.4	166863967.6	113577663	255539362.3	134272128.4	132948788.7	138083842	104753971.5	130215925.8	71275098.91	167560818	124026724.4	142611452.4	144012325.2	162457516.5	176510558.4	162399986.8	243426284.5	215328694.9	200832928.9	176031920.4	139327872.6	112351380.8	270982954.8	141427931	177131745.5	186476021.9	234555484.2	143401322.4	136511056	143641209	114823707.3
Com_363_neg	314447477.1	525775597.6	16268110.19	149093651	408212891.4	264431998.6	551223869.9	340155964.5	310987838.6	334410468.4	221369290.4	355696141.5	354128678.9	201157447.5	156319584.9	364993468.1	82656121.84	328724235.2	320320489.5	285200623.1	269789513.7	490620356.9	566445215.8	348742207.9	306744999.3	382443743.6	314436931.7	313898770.9	600122514.6	504358934.7	461943848.8	329447114	446733226.9	369727712.1	330529805.8	291594357.5	183578791.5	171659802.4	339468247	484973429.7	549146777	352767103.7	255156909.6	261086670.4	302127158.8	249987954	627255670.9	245471428.4	110471292.2	339699525.7	435134496.4	228413026.2	373962424.5	105498790.9	180911095.4	394008069.2	383154633.8	370800708	223343970.6	249573975.2	196961840.6	123310301.1	297096442.5	283954737.5	76929754.58	443652647.8	248751811.3	198112505	206061085.7	404394925.4	198656693.7	250702301.7	304404114.5	395961371.8	342785409.9	291096058.4	251095168.3	371212983.3	422434563.5	207637604.4	345384769.3	378876308.9	22174258.97	288596539.7	387377343.1	626997912.4	337138018.6	177703150	238535235.2	389827558	337063210.5	342105952.9	312070847.7	327581383.1	468587686	194860981	321875198.2	289829170.6	265834767.8	427608115.5	231583271.2	395005756.9	526352594.8	202628824.7	320188982	251132363.6	302462934.9	345343537.9	381465304.4	330749087.7	286915410	369297544.4	258217550.9	403897551.3	423731161.5	509515539.6	347923498.3	398558947.1	327317439.2	339665250.3	269293222	208239246.9	199857599.5	330218128.6	246293298.6	531870822.4	341627835.8	308869010.4	339617892.6	265124474.2	243723625.5	371142963.4	261963008	244441975.2	160982620.3	294436498	337139894.3	232125907.5	330967835	253840956.2	403559923	192454252	347645402.2	291187372.1	314049811.8	209759102.9	327346934.6	355430815.4	250619574.5	302120879	271132705.5	157037629.8	287121167.7	376356930.4	294336223.1	357774566.9	421236383	352280647.8	248591062.7	259140524.8	281557793.9	11979055.1	199505977.7	299450740.1	482263302.3	370748431.5	360658518.9	395939247.1	300083438.9	347490796.6	396598740.2	297960539	239346921.1	473941371	418691902.8	324257470.8	370357676.1	216759937.1	256844422.6	316100912.1
Com_365_neg	340398926.3	289607976.8	449298747.1	369114397.8	346486602.5	424015582	432478326.3	427398805.9	231251352.8	473413702.8	541171489.1	328381757.3	436120388.3	510222114.4	528648744.3	343027354.8	172978639.1	363620258.8	452681263.6	260259430.5	170095331.5	323387119.2	384115418.7	332511904.2	342229832.7	350145387.9	337040689.8	216188468	286364758.5	318334418.5	471177536.4	320231245	263295414.4	293087403.7	374648691.3	320612538.1	415617181.4	427897886.1	381324852.1	469377807.8	446774843.3	416439130.5	342830319.4	324952827.2	390902981.9	301333256.1	274776273.5	367654513.1	451848550.3	414621935.4	416898540.1	366225141.7	132321991.7	174359662.5	339201268.4	517304183.4	393065812.7	400042965.6	564111745.5	226587912.4	513477616.4	373110133.1	360174126.9	440080750.3	189304507.9	261545606.3	339567209.4	611489851.7	419120057.9	467450246.5	436501027.7	444309212.5	421284981.4	422249508.2	522507421.4	353725230.6	341466495.4	442046938.8	275343294.7	459255169.9	246894262.2	321892176.5	433199827.3	371610475.5	250153649.8	299703539.7	418540661.9	207625295.6	355909324.6	360392473.1	335575603.8	341792103.8	357168040.7	305358132.9	413840247.4	259558203	380546147.6	392314372.5	295876015	321244757.5	472174021.7	271576552	259418403.7	345958437.1	278511330.3	512464930.4	387932260.2	396285822.3	468556862.8	351318901.6	381355864.2	513176035	428226010.6	237269018.1	305870738.9	410068577.8	451999622.3	385446797.2	417028935.8	457752484.6	444424291.6	457482049.3	280730844.2	445340946.9	316360349.6	519281288.3	234802109.2	453986536.6	261132876.7	332819335.1	303255822.4	253051090.1	352455340.1	214270013.2	575772635.6	387942063.4	381254749.5	324376151.4	318258273.2	357834423.9	404170602.2	394029681.9	421705385.2	345296518	417500347.7	328549930.1	394949246.1	359071266.5	428064273.8	320735609	361519064	208110910.6	343625643.3	302627421.5	472957584.8	255234344.3	273724705.5	315401729.6	428266915.9	298786038.2	542427956.8	395259175.9	417212950.9	350341865.3	427686914.3	342073989.2	375001351.7	496910716.8	377639873.7	376500346.4	300736063.2	447341849.3	341173217.9	298501594.1	342564885.6	467143984.5	394836194.6	417597847.9	380439004.7	299463247.3
Com_3670_neg	838215.7646	613450.0967	847422.1576	618053.9131	628189.3639	666866.1063	669230.1551	675503.2106	585454.1589	774926.514	705709.4061	606132.2871	640764.5082	673631.1026	607465.7368	644880.7757	352726.5411	763123.0072	576455.8443	10935196.07	461279.5377	671684.0696	566365.5219	471535.1939	593592.6523	694604.1888	705712.4793	592648.1096	505713.9561	544863.8912	693251.2958	674875.5848	590681.5572	663273.0834	1092807.595	681519.9564	837193.2468	440618.6671	657412.8219	603205.1303	792477.5571	707829.8587	376847.5467	624375.6626	677276.7769	553474.3344	722130.7329	620874.9372	771063.5399	576872.6199	983484.291	614537.8032	312629.2552	311618.1236	839337.2942	729134.3567	678064.0259	729982.6709	832348.2767	708077.6122	706845.708	608766.1733	544321.8596	581850.8769	310485.0405	523828.123	653540.3055	924114.4912	916434.157	681776.161	855461.0753	638895.8268	738450.259	621607.6248	594368.1572	637540.7364	559441.0079	552287.0917	545877.5705	650978.7558	637228.3754	653420.7963	589843.1675	827948.7995	615008.3357	532655.3701	577034.3092	581103.1479	553017.8159	466400.1817	659085.3739	515590.3594	525153.5818	655037.2376	516351.8419	550996.6138	739412.659	461838.8175	719783.5992	591777.5399	722178.5783	581434.5247	844747.2229	722493.5361	808137.9396	763920.443	717039.1956	934800.7169	628150.1129	617715.4909	659925.758	474930.8034	755170.8931	546004.4811	739273.7173	800340.979	623541.5306	729675.9312	733606.0916	646136.9006	732415.6306	710238.0143	743875.2828	848562.8378	492720.0781	650111.1381	548021.0541	742530.2235	475014.4038	661857.7628	513481.2755	528350.3691	693283.9808	549937.1823	609797.5058	630584.2855	672379.1893	770325.0767	498266.8933	512350.1762	727475.0174	668058.6097	621072.1968	560458.3906	676153.0841	654069.8676	649199.1556	620648.799	600082.5536	653969.0658	639996.0628	22254257.3	786885.224	583085.6013	737472.6213	545037.4	660722.8121	595128.4221	755516.6746	703439.4364	695272.9327	483199.2427	594616.6943	621694.0713	680644.8652	624926.9414	565723.3095	720646.3168	625593.0897	751728.0765	690451.4816	652062.7503	620466.451	675253.4972	641560.8244	670710.4652	585205.9473	619906.6444	724553.0722	660809.1753
